bc.no,inter,species,cicon,compound,subclass,mol.wt,hydrolysis,timecourse,timepoint,time.unit,baseline.conc,base.error,conc,point.error,error.measure,source.graphno,metab.graphno,metab.measure
2531,888,rat,10910603,Vestitone,Isoflavonoids,286,None,TRUE,30,minutes,0,NA,9,NA,NA,NA,88801,µg/mL
2531,888,rat,10910603,Vestitone,Isoflavonoids,286,None,TRUE,60,minutes,0,NA,4,NA,NA,NA,88801,µg/mL
2531,888,rat,10910603,Vestitone,Isoflavonoids,286,None,TRUE,80,minutes,0,NA,3.5,NA,NA,NA,88801,µg/mL
2531,888,rat,10910603,Vestitone,Isoflavonoids,286,None,TRUE,240,minutes,0,NA,1,NA,NA,NA,88801,µg/mL
2531,888,rat,10910603,Vestitone,Isoflavonoids,286,None,TRUE,1440,minutes,0,NA,0,NA,NA,NA,88801,µg/mL
2532,888,rat,10910703,Sativanone,Isoflavonoids,300,None,TRUE,30,minutes,0,NA,12.5,NA,NA,NA,88801,µg/mL
2532,888,rat,10910703,Sativanone,Isoflavonoids,300,None,TRUE,60,minutes,0,NA,7.5,NA,NA,NA,88801,µg/mL
2532,888,rat,10910703,Sativanone,Isoflavonoids,300,None,TRUE,80,minutes,0,NA,6,NA,NA,NA,88801,µg/mL
2532,888,rat,10910703,Sativanone,Isoflavonoids,300,None,TRUE,240,minutes,0,NA,4,NA,NA,NA,88801,µg/mL
2532,888,rat,10910703,Sativanone,Isoflavonoids,300,None,TRUE,1440,minutes,0,NA,0,NA,NA,NA,88801,µg/mL
2541,889,human,10900203,Formononetin,Isoflavonoids,268,?-glucuronidase and sulfatase,FALSE,6.5,hours,0,NA,111,NA,SD,NA,NA,nmol/L
2543,889,human,10900403,Biochanin A,Isoflavonoids,284,?-glucuronidase and sulfatase,FALSE,6.5,hours,0,NA,14,NA,SD,NA,NA,nmol/L
2544,889,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,FALSE,6.5,hours,0,NA,385,NA,SD,NA,NA,nmol/L
2545,889,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,6.5,hours,0,NA,63,NA,SD,NA,NA,nmol/L
2546,889,human,10910503,Irilone,Isoflavonoids,298,?-glucuronidase and sulfatase,FALSE,6.5,hours,0,NA,63,NA,SD,NA,NA,nmol/L
2550,890,rat,10900403,Biochanin A,Isoflavonoids,284,?-glucuronidase and sulfatase,FALSE,NA,NA,NA,NA,NA,NA,SD,NA,NA,ng/mL
2551,891,rat,10900403,Biochanin A,Isoflavonoids,284,?-glucuronidase and sulfatase,FALSE,NA,NA,NA,NA,NA,NA,SD,NA,NA,ng/mL
2549,892,rat,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,NA,NA,NA,NA,NA,NA,SD,NA,NA,ng/mL
2557,897,human,70103803,Enterodiol,Lignans,302,?-glucuronidase and sulfatase,FALSE,2,weeks,0.39,NA,1.375,NA,NA,NA,NA,ng/mL
2561,897,human,70103903,Enterolactone,Lignans,298,?-glucuronidase and sulfatase,FALSE,2,weeks,8.6,NA,19.74,NA,NA,NA,NA,ng/mL
2563,897,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,FALSE,2,weeks,NA,NA,68.3,NA,NA,NA,NA,ng/mL
2566,897,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,FALSE,2,weeks,3.4,NA,60.33,NA,NA,NA,NA,ng/mL
2568,897,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,2,weeks,NA,NA,31.1,NA,NA,NA,NA,ng/mL
2571,897,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,2,weeks,0.353,NA,4.046,NA,NA,NA,NA,ng/mL
2573,897,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,2,weeks,21.25,NA,134,NA,NA,NA,NA,ng/mL
2558,898,human,70103803,Enterodiol,Lignans,302,?-glucuronidase and sulfatase,FALSE,2,weeks,0.39,NA,1.08,NA,NA,NA,NA,ng/mL
2562,898,human,70103903,Enterolactone,Lignans,298,?-glucuronidase and sulfatase,FALSE,2,weeks,8.6,NA,11.144,NA,NA,NA,NA,ng/mL
2564,898,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,FALSE,2,weeks,NA,NA,49.1,NA,NA,NA,NA,ng/mL
2567,898,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,FALSE,2,weeks,3.4,NA,29.98,NA,NA,NA,NA,ng/mL
2569,898,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,2,weeks,NA,NA,34.2,NA,NA,NA,NA,ng/mL
2572,898,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,2,weeks,0.353,NA,4.046,NA,NA,NA,NA,ng/mL
2574,898,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,2,weeks,21.25,NA,15.15,NA,NA,NA,NA,ng/mL
2555,899,human,70103803,Enterodiol,Lignans,302,?-glucuronidase and sulfatase,FALSE,2,weeks,NA,NA,106.3,NA,NA,NA,NA,ng/mL
2556,899,human,70103803,Enterodiol,Lignans,302,?-glucuronidase and sulfatase,FALSE,2,weeks,0.39,NA,82.721,NA,NA,NA,NA,ng/mL
2559,899,human,70103903,Enterolactone,Lignans,298,?-glucuronidase and sulfatase,FALSE,2,weeks,NA,NA,117.5,NA,NA,NA,NA,ng/mL
2560,899,human,70103903,Enterolactone,Lignans,298,?-glucuronidase and sulfatase,FALSE,2,weeks,8.6,NA,249.5,NA,NA,NA,NA,ng/mL
2565,899,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,FALSE,2,weeks,3.4,NA,4.7,NA,NA,NA,NA,ng/mL
2570,899,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,2,weeks,0.353,NA,8.82,NA,NA,NA,NA,ng/mL
2575,899,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,2,weeks,21.25,NA,11.7,NA,NA,NA,NA,ng/mL
2581,900,rat,10907403,Puerarin,Isoflavonoids,416,None,TRUE,4,hours,0,NA,6.2,NA,NA,NA,NA,nmol/mL
2581,900,rat,10907403,Puerarin,Isoflavonoids,416,None,TRUE,24,hours,0,NA,20,NA,NA,NA,NA,nmol/mL
2582,901,human,70103803,Enterodiol,Lignans,302,?-glucuronidase and sulfatase,FALSE,17,days,0,NA,1.1,1,SD,NA,NA,nmol/L
2586,901,human,70103903,Enterolactone,Lignans,298,?-glucuronidase and sulfatase,FALSE,17,days,0,NA,31,40,SD,NA,NA,nmol/L
2590,901,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,FALSE,17,days,0,NA,14,9,SD,NA,NA,nmol/L
2594,901,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,FALSE,17,days,0,NA,1,2,SD,NA,NA,nmol/L
2598,901,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,17,days,0,NA,2,2,SD,NA,NA,nmol/L
2602,901,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,17,days,0,NA,28,20,SD,NA,NA,nmol/L
2584,902,human,70103803,Enterodiol,Lignans,302,?-glucuronidase and sulfatase,FALSE,17,days,0,NA,2,2,SD,NA,NA,nmol/L
2588,902,human,70103903,Enterolactone,Lignans,298,?-glucuronidase and sulfatase,FALSE,17,days,0,NA,27,30,SD,NA,NA,nmol/L
2592,902,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,FALSE,17,days,0,NA,317,247,SD,NA,NA,nmol/L
2596,902,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,FALSE,17,days,0,NA,120,159,SD,NA,NA,nmol/L
2600,902,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,17,days,0,NA,76,137,SD,NA,NA,nmol/L
2604,902,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,17,days,0,NA,779,541,SD,NA,NA,nmol/L
2610,903,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,1,hours,0,NA,0,NA,SD,90301,NA,µmol/L
2610,903,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,3,hours,0,NA,0.2,NA,SD,90301,NA,µmol/L
2610,903,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,6,hours,0,NA,0.4,NA,SD,90301,NA,µmol/L
2610,903,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,12,hours,0,NA,0.35,NA,SD,90301,NA,µmol/L
2610,903,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,0,NA,SD,90301,NA,µmol/L
2614,903,human,10905203,Dihydrodaidzein,Isoflavonoids,256,?-glucuronidase and sulfatase,TRUE,4.5,hours,0,NA,0,NA,SD,90303,NA,µmol/L
2614,903,human,10905203,Dihydrodaidzein,Isoflavonoids,256,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,100,NA,SD,90303,NA,µmol/L
2614,903,human,10905203,Dihydrodaidzein,Isoflavonoids,256,?-glucuronidase and sulfatase,TRUE,12,hours,0,NA,100,NA,SD,90303,NA,µmol/L
2614,903,human,10905203,Dihydrodaidzein,Isoflavonoids,256,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,50,NA,SD,90303,NA,µmol/L
2614,903,human,10905203,Dihydrodaidzein,Isoflavonoids,256,?-glucuronidase and sulfatase,TRUE,48,hours,0,NA,0,NA,SD,90303,NA,µmol/L
2618,903,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,0,NA,SD,90304,NA,nmol/L
2618,903,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,TRUE,10,hours,0,NA,10,NA,SD,90304,NA,nmol/L
2618,903,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,TRUE,12,hours,0,NA,20,NA,SD,90304,NA,nmol/L
2618,903,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,35,NA,SD,90304,NA,nmol/L
2618,903,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,TRUE,48,hours,0,NA,25,NA,SD,90304,NA,nmol/L
2622,903,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,6,hours,0,NA,0,NA,SD,90305,NA,nmol/L
2622,903,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,40,NA,SD,90305,NA,nmol/L
2622,903,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,12,hours,0,NA,140,NA,SD,90305,NA,nmol/L
2622,903,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,360,NA,SD,90305,NA,nmol/L
2622,903,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,48,hours,0,NA,0,NA,SD,90305,NA,nmol/L
2626,903,human,10903703,"6,7,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,1,hours,0,NA,0,NA,SD,90306,NA,nmol/L
2626,903,human,10903703,"6,7,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,3,hours,0,NA,2.5,NA,SD,90306,NA,nmol/L
2626,903,human,10903703,"6,7,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,6,hours,0,NA,7,NA,SD,90306,NA,nmol/L
2626,903,human,10903703,"6,7,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,3,NA,SD,90306,NA,nmol/L
2626,903,human,10903703,"6,7,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,48,hours,0,NA,0,NA,SD,90306,NA,nmol/L
2630,903,human,10904303,"7,8,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,1,hours,0,NA,0,NA,SD,90307,NA,nmol/L
2630,903,human,10904303,"7,8,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,3,hours,0,NA,2.5,NA,SD,90307,NA,nmol/L
2630,903,human,10904303,"7,8,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,6,NA,SD,90307,NA,nmol/L
2630,903,human,10904303,"7,8,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,1,NA,SD,90307,NA,nmol/L
2630,903,human,10904303,"7,8,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,48,hours,0,NA,0,NA,SD,90307,NA,nmol/L
2634,903,human,10902203,3'-Hydroxydaidzein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,1,hours,0,NA,5,NA,SD,90308,NA,nmol/L
2634,903,human,10902203,3'-Hydroxydaidzein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,6,hours,0,NA,19,NA,SD,90308,NA,nmol/L
2634,903,human,10902203,3'-Hydroxydaidzein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,28,NA,SD,90308,NA,nmol/L
2634,903,human,10902203,3'-Hydroxydaidzein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,5,NA,SD,90308,NA,nmol/L
2634,903,human,10902203,3'-Hydroxydaidzein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,48,hours,0,NA,0,NA,SD,90308,NA,nmol/L
2611,904,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,1,hours,0,NA,0,NA,SD,90301,NA,µmol/L
2611,904,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,3,hours,0,NA,1.1,NA,SD,90301,NA,µmol/L
2611,904,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,6,hours,0,NA,1.8,NA,SD,90301,NA,µmol/L
2611,904,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,12,hours,0,NA,2.5,NA,SD,90301,NA,µmol/L
2611,904,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,1.8,NA,SD,90301,NA,µmol/L
2615,904,human,10905203,Dihydrodaidzein,Isoflavonoids,256,?-glucuronidase and sulfatase,TRUE,3,hours,0,NA,0,NA,SD,90303,NA,µmol/L
2615,904,human,10905203,Dihydrodaidzein,Isoflavonoids,256,?-glucuronidase and sulfatase,TRUE,6,hours,0,NA,100,NA,SD,90303,NA,µmol/L
2615,904,human,10905203,Dihydrodaidzein,Isoflavonoids,256,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,790,NA,SD,90303,NA,µmol/L
2615,904,human,10905203,Dihydrodaidzein,Isoflavonoids,256,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,200,NA,SD,90303,NA,µmol/L
2615,904,human,10905203,Dihydrodaidzein,Isoflavonoids,256,?-glucuronidase and sulfatase,TRUE,28,hours,0,NA,0,NA,SD,90303,NA,µmol/L
2619,904,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,TRUE,4.5,hours,0,NA,0,NA,SD,90304,NA,nmol/L
2619,904,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,TRUE,6,hours,0,NA,15,NA,SD,90304,NA,nmol/L
2619,904,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,25,NA,SD,90304,NA,nmol/L
2619,904,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,110,NA,SD,90304,NA,nmol/L
2619,904,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,TRUE,48,hours,0,NA,25,NA,SD,90304,NA,nmol/L
2623,904,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,6,hours,0,NA,0,NA,SD,90305,NA,nmol/L
2623,904,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,40,NA,SD,90305,NA,nmol/L
2623,904,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,12,hours,0,NA,0,NA,SD,90305,NA,nmol/L
2623,904,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,5,NA,SD,90305,NA,nmol/L
2623,904,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,48,hours,0,NA,0,NA,SD,90305,NA,nmol/L
2627,904,human,10903703,"6,7,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,1,hours,0,NA,0,NA,SD,90306,NA,nmol/L
2627,904,human,10903703,"6,7,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,4.5,hours,0,NA,10,NA,SD,90306,NA,nmol/L
2627,904,human,10903703,"6,7,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,17,NA,SD,90306,NA,nmol/L
2627,904,human,10903703,"6,7,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,7,NA,SD,90306,NA,nmol/L
2627,904,human,10903703,"6,7,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,48,hours,0,NA,0,NA,SD,90306,NA,nmol/L
2631,904,human,10904303,"7,8,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,1,hours,0,NA,0,NA,SD,90307,NA,nmol/L
2631,904,human,10904303,"7,8,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,6,hours,0,NA,10,NA,SD,90307,NA,nmol/L
2631,904,human,10904303,"7,8,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,10,hours,0,NA,13,NA,SD,90307,NA,nmol/L
2631,904,human,10904303,"7,8,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,7.5,NA,SD,90307,NA,nmol/L
2631,904,human,10904303,"7,8,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,48,hours,0,NA,0,NA,SD,90307,NA,nmol/L
2635,904,human,10902203,3'-Hydroxydaidzein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,1,hours,0,NA,0,NA,SD,90308,NA,nmol/L
2635,904,human,10902203,3'-Hydroxydaidzein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,6,hours,0,NA,50,NA,SD,90308,NA,nmol/L
2635,904,human,10902203,3'-Hydroxydaidzein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,55,NA,SD,90308,NA,nmol/L
2635,904,human,10902203,3'-Hydroxydaidzein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,22,NA,SD,90308,NA,nmol/L
2635,904,human,10902203,3'-Hydroxydaidzein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,48,hours,0,NA,0,NA,SD,90308,NA,nmol/L
2638,905,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,1,hours,0,NA,500,NA,SD,90501,NA,ng/mL
2638,905,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,4,hours,0,NA,200,NA,SD,90501,NA,ng/mL
2638,905,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,80,NA,SD,90501,NA,ng/mL
2638,905,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,10.3,NA,SD,90501,NA,ng/mL
2638,905,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,48,hours,0,NA,1.5,NA,SD,90501,NA,ng/mL
2639,906,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,1,hours,0,NA,1000,NA,SD,90501,NA,ng/mL
2639,906,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,4,hours,0,NA,600,NA,SD,90501,NA,ng/mL
2639,906,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,200,NA,SD,90501,NA,ng/mL
2639,906,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,50,NA,SD,90501,NA,ng/mL
2639,906,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,48,hours,0,NA,4.5,NA,SD,90501,NA,ng/mL
2642,907,sheep,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,FALSE,1,month,0,NA,8.55,0.5,SD,NA,NA,µmol/L
2643,907,sheep,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,1,month,0,NA,18.28,3,SD,NA,NA,µmol/L
2646,908,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,6,hours,0,NA,1.5,NA,NA,NA,90802,µmol/L
2646,908,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,1.2,NA,NA,NA,90802,µmol/L
2646,908,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,12,hours,0,NA,0.8,NA,NA,NA,90802,µmol/L
2646,908,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,0.2,NA,NA,NA,90802,µmol/L
2646,908,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,72,hours,0,NA,0,NA,NA,NA,90802,µmol/L
2648,908,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,6,hours,0,NA,2.4,NA,NA,NA,90802,µmol/L
2648,908,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,2.1,NA,NA,NA,90802,µmol/L
2648,908,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,12,hours,0,NA,1.8,NA,NA,NA,90802,µmol/L
2648,908,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,0.8,NA,NA,NA,90802,µmol/L
2648,908,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,72,hours,0,NA,0.1,NA,NA,NA,90802,µmol/L
2650,908,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,6,hours,0,NA,0.03,NA,NA,NA,90802,µmol/L
2650,908,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,0.3,NA,NA,NA,90802,µmol/L
2650,908,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,12,hours,0,NA,0.35,NA,NA,NA,90802,µmol/L
2650,908,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,0.1,NA,NA,NA,90802,µmol/L
2650,908,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,TRUE,48,hours,0,NA,0,NA,NA,NA,90802,µmol/L
2652,908,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,TRUE,6,hours,0,NA,0.11,NA,NA,NA,90802,µmol/L
2652,908,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,0.25,NA,NA,NA,90802,µmol/L
2652,908,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,TRUE,10,hours,0,NA,0.2,NA,NA,NA,90802,µmol/L
2652,908,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,TRUE,12,hours,0,NA,0.16,NA,NA,NA,90802,µmol/L
2652,908,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,0,NA,NA,NA,90802,µmol/L
2727,920,rat,70104003,Sesaminol 2-O-triglucoside,Lignans,777,sulfatase,TRUE,1,hours,NA,NA,7,NA,SD,NA,92001,nmol/mL
2727,920,rat,70104003,Sesaminol 2-O-triglucoside,Lignans,777,sulfatase,TRUE,3,hours,NA,NA,30,NA,NA,NA,92001,nmol/mL
2727,920,rat,70104003,Sesaminol 2-O-triglucoside,Lignans,777,sulfatase,TRUE,6,hours,NA,NA,20,NA,NA,NA,92001,nmol/mL
2727,920,rat,70104003,Sesaminol 2-O-triglucoside,Lignans,777,sulfatase,TRUE,9,hours,NA,NA,20,NA,NA,NA,92001,nmol/mL
2727,920,rat,70104003,Sesaminol 2-O-triglucoside,Lignans,777,sulfatase,TRUE,24,hours,NA,NA,10,NA,NA,NA,92001,nmol/mL
2729,920,rat,70101603,Sesaminol,Lignans,370,sulfatase,TRUE,1,hours,NA,NA,4,NA,SD,NA,92001,nmol/mL
2729,920,rat,70101603,Sesaminol,Lignans,370,sulfatase,TRUE,3,hours,NA,NA,2,NA,NA,NA,92001,nmol/mL
2729,920,rat,70101603,Sesaminol,Lignans,370,sulfatase,TRUE,6,hours,NA,NA,5,NA,NA,NA,92001,nmol/mL
2729,920,rat,70101603,Sesaminol,Lignans,370,sulfatase,TRUE,9,hours,NA,NA,1,NA,NA,NA,92001,nmol/mL
2729,920,rat,70101603,Sesaminol,Lignans,370,sulfatase,TRUE,24,hours,NA,NA,3,NA,NA,NA,92001,nmol/mL
2731,920,rat,70103803,Enterodiol,Lignans,302,sulfatase,FALSE,12,hours,NA,NA,5.9,0.2,SD,NA,NA,µmol/mL
2733,920,rat,70103903,Enterolactone,Lignans,298,sulfatase,FALSE,12,hours,NA,NA,5.5,0.2,SD,NA,NA,µmol/mL
2735,923,mouse,70103803,Enterodiol,Lignans,302,?-glucuronidase,TRUE,1,weeks,0,NA,0.49,NA,NA,NA,92301,mg/L
2735,923,mouse,70103803,Enterodiol,Lignans,302,?-glucuronidase,TRUE,2,weeks,0,NA,0.24,NA,NA,NA,92301,mg/L
2735,923,mouse,70103803,Enterodiol,Lignans,302,?-glucuronidase,TRUE,3,weeks,0,NA,0.23,NA,NA,NA,92301,mg/L
2735,923,mouse,70103803,Enterodiol,Lignans,302,?-glucuronidase,TRUE,4,weeks,0,NA,0.28,NA,NA,NA,92301,mg/L
2735,923,mouse,70103803,Enterodiol,Lignans,302,?-glucuronidase,TRUE,10,weeks,0,NA,0.13,NA,NA,NA,92301,mg/L
2736,923,mouse,70103903,Enterolactone,Lignans,298,?-glucuronidase,TRUE,1,weeks,0,NA,0.16,NA,NA,NA,92301,mg/L
