bc.no,inter,species,cicon,compound,subclass,mol.wt,hydrolysis,timecourse,cumulative,source.graphno,metab.graphno,timepoint,timepoint2,timepoint3,timepoint4,timepoint5,time.unit,baseline.conc,baseline.error,conc,conc.error,metab.measure,error.measure
2494,885,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,TRUE,88304,NA,2,6,12,24,48,hours,0,NA,2.9,NA,µmol,NA
2494,885,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,TRUE,88304,NA,6,NA,NA,NA,NA,hours,0,NA,6.5,NA,µmol,NA
2494,885,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,TRUE,88304,NA,12,NA,NA,NA,NA,hours,0,NA,10,NA,µmol,NA
2494,885,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,TRUE,88304,NA,24,NA,NA,NA,NA,hours,0,NA,12.5,NA,µmol,NA
2494,885,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,TRUE,88304,NA,48,NA,NA,NA,NA,hours,0,NA,13.1,NA,µmol,NA
2498,883,human,10900503,Glycitein,Isoflavonoids,284,?-glucuronidase and sulfatase,TRUE,TRUE,88306,NA,2,6,12,24,48,hours,0,NA,0.2,NA,µmol,NA
2498,883,human,10900503,Glycitein,Isoflavonoids,284,?-glucuronidase and sulfatase,TRUE,TRUE,88306,NA,6,NA,NA,NA,NA,hours,0,NA,1.2,NA,µmol,NA
2498,883,human,10900503,Glycitein,Isoflavonoids,284,?-glucuronidase and sulfatase,TRUE,TRUE,88306,NA,12,NA,NA,NA,NA,hours,0,NA,2.4,NA,µmol,NA
2498,883,human,10900503,Glycitein,Isoflavonoids,284,?-glucuronidase and sulfatase,TRUE,TRUE,88306,NA,24,NA,NA,NA,NA,hours,0,NA,2.8,NA,µmol,NA
2498,883,human,10900503,Glycitein,Isoflavonoids,284,?-glucuronidase and sulfatase,TRUE,TRUE,88306,NA,48,NA,NA,NA,NA,hours,0,NA,3,NA,µmol,NA
2499,884,human,10900503,Glycitein,Isoflavonoids,284,?-glucuronidase and sulfatase,TRUE,TRUE,88306,NA,2,6,12,24,48,hours,0,NA,0.7,NA,µmol,NA
2499,884,human,10900503,Glycitein,Isoflavonoids,284,?-glucuronidase and sulfatase,TRUE,TRUE,88306,NA,6,NA,NA,NA,NA,hours,0,NA,1.4,NA,µmol,NA
2499,884,human,10900503,Glycitein,Isoflavonoids,284,?-glucuronidase and sulfatase,TRUE,TRUE,88306,NA,12,NA,NA,NA,NA,hours,0,NA,2,NA,µmol,NA
2499,884,human,10900503,Glycitein,Isoflavonoids,284,?-glucuronidase and sulfatase,TRUE,TRUE,88306,NA,24,NA,NA,NA,NA,hours,0,NA,2.4,NA,µmol,NA
2499,884,human,10900503,Glycitein,Isoflavonoids,284,?-glucuronidase and sulfatase,TRUE,TRUE,88306,NA,48,NA,NA,NA,NA,hours,0,NA,2.6,NA,µmol,NA
2500,885,human,10900503,Glycitein,Isoflavonoids,284,?-glucuronidase and sulfatase,TRUE,TRUE,88306,NA,2,6,12,24,48,hours,0,NA,0.8,NA,µmol,NA
2500,885,human,10900503,Glycitein,Isoflavonoids,284,?-glucuronidase and sulfatase,TRUE,TRUE,88306,NA,6,NA,NA,NA,NA,hours,0,NA,1.3,NA,µmol,NA
2500,885,human,10900503,Glycitein,Isoflavonoids,284,?-glucuronidase and sulfatase,TRUE,TRUE,88306,NA,12,NA,NA,NA,NA,hours,0,NA,2,NA,µmol,NA
2500,885,human,10900503,Glycitein,Isoflavonoids,284,?-glucuronidase and sulfatase,TRUE,TRUE,88306,NA,24,NA,NA,NA,NA,hours,0,NA,2.5,NA,µmol,NA
2500,885,human,10900503,Glycitein,Isoflavonoids,284,?-glucuronidase and sulfatase,TRUE,TRUE,88306,NA,48,NA,NA,NA,NA,hours,0,NA,2.6,NA,µmol,NA
2518,887,human,70103903,Enterolactone,Lignans,298,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,90,NA,NA,NA,NA,days,0,NA,2501.1,NA,µmol,SEM
2519,887,human,70103803,Enterodiol,Lignans,302,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,90,NA,NA,NA,NA,days,0,NA,584.4,NA,µmol,SEM
2520,887,human,70100203,Matairesinol,Lignans,358,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,90,NA,NA,NA,NA,days,0,NA,0.9,NA,µmol,SEM
2521,887,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,90,NA,NA,NA,NA,days,0,NA,27,NA,µmol,SEM
2522,887,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,90,NA,NA,NA,NA,days,0,NA,148.5,NA,µmol,SEM
2523,887,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,90,NA,NA,NA,NA,days,0,NA,10.08,NA,µmol,SEM
2524,887,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,90,NA,NA,NA,NA,days,0,NA,22.5,NA,µmol,SEM
2552,893,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,960,NA,ng/mL,NA
2553,893,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,820,NA,ng/mL,NA
2554,893,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,1740,NA,ng/mL,NA
2576,900,rat,10900103,Daidzein,Isoflavonoids,254,None,TRUE,FALSE,NA,90001,2,12,23.5,35,57.5,hours,0,NA,0,NA,µmol/mL,NA
2576,900,rat,10900103,Daidzein,Isoflavonoids,254,None,TRUE,FALSE,NA,90001,12,NA,NA,NA,NA,hours,0,NA,0.0027,NA,µmol/mL,NA
2576,900,rat,10900103,Daidzein,Isoflavonoids,254,None,TRUE,FALSE,NA,90001,23.5,NA,NA,NA,NA,hours,0,NA,0.014,NA,µmol/mL,NA
2576,900,rat,10900103,Daidzein,Isoflavonoids,254,None,TRUE,FALSE,NA,90001,35,NA,NA,NA,NA,hours,0,NA,0.0029,NA,µmol/mL,NA
2576,900,rat,10900103,Daidzein,Isoflavonoids,254,None,TRUE,FALSE,NA,90001,57.5,NA,NA,NA,NA,hours,0,NA,0.00047,NA,µmol/mL,NA
2577,900,rat,10905203,Dihydrodaidzein,Isoflavonoids,256,None,TRUE,FALSE,NA,90001,2,12,23.5,35,57.5,hours,0,NA,0,NA,µmol/mL,NA
2577,900,rat,10905203,Dihydrodaidzein,Isoflavonoids,256,None,TRUE,FALSE,NA,90001,12,NA,NA,NA,NA,hours,0,NA,0.004,NA,µmol/mL,NA
2577,900,rat,10905203,Dihydrodaidzein,Isoflavonoids,256,None,TRUE,FALSE,NA,90001,23.5,NA,NA,NA,NA,hours,0,NA,0.023,NA,µmol/mL,NA
2577,900,rat,10905203,Dihydrodaidzein,Isoflavonoids,256,None,TRUE,FALSE,NA,90001,35,NA,NA,NA,NA,hours,0,NA,0.0086,NA,µmol/mL,NA
2577,900,rat,10905203,Dihydrodaidzein,Isoflavonoids,256,None,TRUE,FALSE,NA,90001,57.5,NA,NA,NA,NA,hours,0,NA,0.00037,NA,µmol/mL,NA
2578,900,rat,10905703,Equol,Isoflavonoids,242,None,TRUE,FALSE,NA,90001,2,12,23.5,35,57.5,hours,0,NA,0,NA,µmol/mL,NA
2578,900,rat,10905703,Equol,Isoflavonoids,242,None,TRUE,FALSE,NA,90001,12,NA,NA,NA,NA,hours,0,NA,0.00014,NA,µmol/mL,NA
2578,900,rat,10905703,Equol,Isoflavonoids,242,None,TRUE,FALSE,NA,90001,23.5,NA,NA,NA,NA,hours,0,NA,0.026,NA,µmol/mL,NA
2578,900,rat,10905703,Equol,Isoflavonoids,242,None,TRUE,FALSE,NA,90001,35,NA,NA,NA,NA,hours,0,NA,0.04,NA,µmol/mL,NA
2578,900,rat,10905703,Equol,Isoflavonoids,242,None,TRUE,FALSE,NA,90001,57.5,NA,NA,NA,NA,hours,0,NA,0.018,NA,µmol/mL,NA
2580,900,rat,10907403,Puerarin,Isoflavonoids,416,None,TRUE,FALSE,NA,90001,2,12,23.5,35,57.5,hours,0,NA,0,NA,µmol/mL,NA
2580,900,rat,10907403,Puerarin,Isoflavonoids,416,None,TRUE,FALSE,NA,90001,12,NA,NA,NA,NA,hours,0,NA,1.15,NA,µmol/mL,NA
2580,900,rat,10907403,Puerarin,Isoflavonoids,416,None,TRUE,FALSE,NA,90001,23.5,NA,NA,NA,NA,hours,0,NA,0.037,NA,µmol/mL,NA
2580,900,rat,10907403,Puerarin,Isoflavonoids,416,None,TRUE,FALSE,NA,90001,35,NA,NA,NA,NA,hours,0,NA,0.029,NA,µmol/mL,NA
2580,900,rat,10907403,Puerarin,Isoflavonoids,416,None,TRUE,FALSE,NA,90001,57.5,NA,NA,NA,NA,hours,0,NA,0.013,NA,µmol/mL,NA
2583,901,human,70103803,Enterodiol,Lignans,302,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,17,NA,NA,NA,NA,days,0,NA,493,NA,nmol/day,SD
2585,902,human,70103803,Enterodiol,Lignans,302,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,17,NA,NA,NA,NA,days,0,NA,515,NA,nmol/day,SD
2587,901,human,70103903,Enterolactone,Lignans,298,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,17,NA,NA,NA,NA,days,0,NA,3898,NA,nmol/day,SD
2589,902,human,70103903,Enterolactone,Lignans,298,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,17,NA,NA,NA,NA,days,0,NA,2804,NA,nmol/day,SD
2591,901,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,17,NA,NA,NA,NA,days,0,NA,1060,NA,nmol/day,SD
2593,902,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,17,NA,NA,NA,NA,days,0,NA,17969,NA,nmol/day,SD
2595,901,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,17,NA,NA,NA,NA,days,0,NA,107,NA,nmol/day,SD
2597,902,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,17,NA,NA,NA,NA,days,0,NA,4427,NA,nmol/day,SD
2599,901,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,17,NA,NA,NA,NA,days,0,NA,43,NA,nmol/day,SD
2601,902,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,17,NA,NA,NA,NA,days,0,NA,3995,NA,nmol/day,SD
2603,901,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,17,NA,NA,NA,NA,days,0,NA,384,NA,nmol/day,SD
2605,902,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,17,NA,NA,NA,NA,days,0,NA,10326,NA,nmol/day,SD
2606,901,human,70100103,Secoisolariciresinol,Lignans,362,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,17,NA,NA,NA,NA,days,0,NA,86,NA,nmol/day,SD
2607,902,human,70100103,Secoisolariciresinol,Lignans,362,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,17,NA,NA,NA,NA,days,0,NA,105,NA,nmol/day,SD
2608,901,human,70100203,Matairesinol,Lignans,358,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,17,NA,NA,NA,NA,days,0,NA,59,NA,nmol/day,SD
2609,902,human,70100203,Matairesinol,Lignans,358,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,17,NA,NA,NA,NA,days,0,NA,105,NA,nmol/day,SD
2612,903,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,TRUE,90302,NA,6,12,24,NA,NA,hours,0,NA,4,NA,µmol,SD
2612,903,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,TRUE,90302,NA,12,NA,NA,NA,NA,hours,0,NA,19,NA,µmol,SD
2612,903,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,TRUE,90302,NA,24,NA,NA,NA,NA,hours,0,NA,31,NA,µmol,SD
2613,904,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,TRUE,90302,NA,6,12,24,NA,NA,hours,0,NA,20,NA,µmol,SD
2613,904,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,TRUE,90302,NA,12,NA,NA,NA,NA,hours,0,NA,70,NA,µmol,SD
2613,904,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,TRUE,90302,NA,24,NA,NA,NA,NA,hours,0,NA,107,NA,µmol,SD
2616,903,human,10905203,Dihydrodaidzein,Isoflavonoids,256,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,9.11,9.57,µmol,SD
2617,904,human,10905203,Dihydrodaidzein,Isoflavonoids,256,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,31.42,33.23,µmol,SD
2620,903,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,1.23,1,µmol,SD
2621,904,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,2.26,1.73,µmol,SD
2624,903,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,7.63,NA,µmol,SD
2625,904,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,4.97,NA,µmol,SD
2628,903,human,10903703,"6,7,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,0.27,0.23,µmol,SD
2629,904,human,10903703,"6,7,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,1.9,1.57,µmol,SD
2632,903,human,10904303,"7,8,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,0.03,0.03,µmol,SD
2633,904,human,10904303,"7,8,4'-Trihydroxyisoflavone",Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,0.07,0.08,µmol,SD
2636,903,human,10902203,3'-Hydroxydaidzein,Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,0.07,0.11,µmol,SD
2637,904,human,10902203,3'-Hydroxydaidzein,Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,0.28,0.35,µmol,SD
2640,905,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,48,NA,NA,NA,NA,hours,0,NA,NA,NA,mg,SD
2641,906,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,48,NA,NA,NA,NA,hours,0,NA,24.6,NA,mg,SD
2645,908,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,TRUE,NA,90801,6,12,24,48,72,hours,2.5,NA,7.5,NA,µmol,SD
2645,908,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,TRUE,NA,90801,12,NA,NA,NA,NA,hours,2.5,NA,16,NA,µmol,SD
2645,908,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,TRUE,NA,90801,24,NA,NA,NA,NA,hours,2.5,NA,29,NA,µmol,SD
2645,908,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,TRUE,NA,90801,48,NA,NA,NA,NA,hours,2.5,NA,35,NA,µmol,SD
2645,908,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,TRUE,TRUE,NA,90801,72,NA,NA,NA,NA,hours,2.5,NA,37,NA,µmol,SD
2647,908,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,TRUE,NA,90801,6,12,24,48,72,hours,0,NA,3,NA,µmol,SD
2647,908,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,TRUE,NA,90801,12,NA,NA,NA,NA,hours,0,NA,7,NA,µmol,SD
2647,908,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,TRUE,NA,90801,24,NA,NA,NA,NA,hours,0,NA,24,NA,µmol,SD
2647,908,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,TRUE,NA,90801,48,NA,NA,NA,NA,hours,0,NA,18,NA,µmol,SD
2647,908,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,TRUE,TRUE,NA,90801,72,NA,NA,NA,NA,hours,0,NA,19.7,NA,µmol,SD
2649,908,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,72,NA,NA,NA,NA,hours,NA,NA,7.6,13.37,µmol,SD
2651,908,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,72,NA,NA,NA,NA,hours,NA,NA,4.8,4.1,µmol,SD
2653,909,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,1564,NA,nmol,NA
2654,910,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,6608,NA,nmol,NA
2655,911,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,13148,NA,nmol,NA
2656,909,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,1569,NA,nmol,NA
2657,910,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,6688,NA,nmol,NA
2658,911,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,14059,NA,nmol,NA
2659,909,human,10905203,Dihydrodaidzein,Isoflavonoids,256,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,1071,NA,nmol,NA
2660,910,human,10905203,Dihydrodaidzein,Isoflavonoids,256,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,4163,NA,nmol,NA
2661,911,human,10905203,Dihydrodaidzein,Isoflavonoids,256,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,7383,NA,nmol,NA
2662,909,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,960,NA,nmol,NA
2663,910,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,4900,NA,nmol,NA
2664,911,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,10405,NA,nmol,NA
2665,909,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,354,NA,nmol,NA
2666,910,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,735,NA,nmol,NA
2667,911,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,1097,NA,nmol,NA
2668,909,human,10900503,Glycitein,Isoflavonoids,284,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,425,NA,nmol,NA
2669,910,human,10900503,Glycitein,Isoflavonoids,284,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,1739,NA,nmol,NA
2670,911,human,10900503,Glycitein,Isoflavonoids,284,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,3674,NA,nmol,NA
2671,909,human,10900603,Coumestrol,Coumestans,268,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,31.9,NA,nmol,NA
2672,910,human,10900603,Coumestrol,Coumestans,268,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,33.7,NA,nmol,NA
2673,911,human,10900603,Coumestrol,Coumestans,268,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,35.4,NA,nmol,NA
2674,909,human,70103803,Enterodiol,Lignans,302,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,291,NA,nmol,NA
2675,910,human,70103803,Enterodiol,Lignans,302,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,511,NA,nmol,NA
2676,911,human,70103803,Enterodiol,Lignans,302,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,553,NA,nmol,NA
2677,909,human,70103903,Enterolactone,Lignans,298,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,1382,NA,nmol,NA
2678,910,human,70103903,Enterolactone,Lignans,298,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,2404,NA,nmol,NA
2679,911,human,70103903,Enterolactone,Lignans,298,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,3820,NA,nmol,NA
2680,909,human,70100203,Matairesinol,Lignans,358,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,25.6,NA,nmol,NA
2681,910,human,70100203,Matairesinol,Lignans,358,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,23.5,NA,nmol,NA
2682,911,human,70100203,Matairesinol,Lignans,358,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,25.6,NA,nmol,NA
2683,912,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,997,NA,nmol,NA
2684,913,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,6529,NA,nmol,NA
2685,914,human,10900303,Genistein,Isoflavonoids,270,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,14200,NA,nmol,NA
2686,912,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,995,NA,nmol,NA
2687,913,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,4964,NA,nmol,NA
2688,914,human,10900103,Daidzein,Isoflavonoids,254,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,9528,NA,nmol,NA
2689,912,human,10905203,Dihydrodaidzein,Isoflavonoids,256,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,364,NA,nmol,NA
2690,913,human,10905203,Dihydrodaidzein,Isoflavonoids,256,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,1538,NA,nmol,NA
2691,914,human,10905203,Dihydrodaidzein,Isoflavonoids,256,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,2799,NA,nmol,NA
2692,912,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,1155,NA,nmol,NA
2693,913,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,8656,NA,nmol,NA
2694,914,human,10907003,O-Desmethylangolensin,Isoflavonoids,258,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,20292,NA,nmol,NA
2695,912,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,117,NA,nmol,NA
2696,913,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,270,NA,nmol,NA
2697,914,human,10905703,Equol,Isoflavonoids,242,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,438,NA,nmol,NA
2698,912,human,10900503,Glycitein,Isoflavonoids,284,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,262,NA,nmol,NA
2699,913,human,10900503,Glycitein,Isoflavonoids,284,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,1419,NA,nmol,NA
2700,914,human,10900503,Glycitein,Isoflavonoids,284,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,2510,NA,nmol,NA
2701,912,human,10900603,Coumestrol,Coumestans,268,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,26.9,NA,nmol,NA
